ID	Population	Site	Depth	Est_K	P1	P2	P3	P4	group	relatedness	mean_IBD_length.kb	N50_IBD_Length.kb	Mean_IBD_goodness	cluster	year	eff_k
QE0409-C	Laos	Attapeu	71.74	2	0.94	0	0.06	0	Asia2	0.271421569387744	21.7342857142857	61.827	0.586854754886781	Other	2011	1.12714156898106
QE0410-C	Laos	Attapeu	24.9	2	0.82	0	0.18	0	Asia2	0.0673210087784328	7.245	11.059	0.845951889574533	Unrelated	2011	1.41884222474461
QE0411-C	Laos	Attapeu	49.04	3	0	0.28	0.56	0.15	Asia2	0.348007971624229	193.328788990826	601.21	0.724077385864311	Sib	2011	2.41254523522316
QE0412-C	Laos	Attapeu	63.28	2	0.01	0.01	0.81	0.17	Asia2	0.441289525033279	166.477979591837	804.218	0.106669327294097	Sib	2011	1.45942790426153
QE0413-C	Laos	Attapeu	80.54	3	0	0.06	0.82	0.13	Asia2	0.367983499859062	153.990453900709	796.323	0.399791761664959	Sib	2011	1.44320969836917
QE0414-C	Laos	Attapeu	78.91	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0415-C	Laos	Attapeu	84.98	1	0.98	0.01	0.01	0.01	Asia2	NA	NA	NA	NA	NA	2011	1.04090767148954
QE0416-C	Laos	Attapeu	82.09	2	0.69	0	0.31	0	Asia2	0.0397460433223875	NA	NA	NA	Unrelated	2011	1.74764068507515
QE0417-C	Laos	Attapeu	57.99	2	0.81	0	0.19	0	Asia2	0.805140337170791	613.484	839.66	0.934068199636553	HighSib	2011	1.4446691707599
QE0418-C	Laos	Attapeu	96.72	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0419-C	Laos	Attapeu	47.09	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0420-C	Laos	Attapeu	66.18	4	0.03	0.35	0.47	0.16	Asia2	0.398192473945244	NA	NA	NA	NA	2011	2.70343336036767
QE0421-C	Laos	Attapeu	84.21	3	0	0.18	0.52	0.31	Asia2	0.218269741782226	79.3559384615385	391.314	0.622124977129353	Other	2011	2.50689395838556
QE0422-C	Laos	Attapeu	86.7	2	0.88	0	0.12	0	Asia2	0.084020476771179	18.4109	37.883	0.842438652912153	Unrelated	2011	1.26774847870183
QE0423-C	Laos	Attapeu	27.1	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0424-C	Laos	Attapeu	89.06	2	0.69	0	0.31	0	Asia2	0.775175488990943	513.547689655172	1050.204	0.952380891008661	HighSib	2011	1.74764068507515
QE0425-C	Laos	Attapeu	50.95	3	0.49	0	0.19	0.33	Asia2	0.42132132374681	176.238381294964	501.584	0.652621356562149	Other	2011	2.59672812256557
QE0426-C	Laos	Attapeu	14.64	1	0.98	0	0.01	0.01	Asia2	NA	NA	NA	NA	NA	2011	1.04101603164689
QE0427-C	Laos	Attapeu	27.5	2	0.93	0	0	0.06	Asia2	0.190825612597086	29.1314285714286	124.221	0.599959635992836	Other	2011	1.15141047783535
QE0428-C	Laos	Attapeu	21.03	2	0.94	0.01	0	0.05	Asia2	0.300177121467585	54.9806153846154	263.071	0.388083996065529	Sib	2011	1.12841345068833
QE0429-C	Laos	Attapeu	35.28	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0430-C	Laos	Attapeu	75.57	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0431-C	Laos	Attapeu	71.12	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0432-C	Laos	Attapeu	20	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0433-C	Laos	Attapeu	33.13	1	1	0	0	0	Asia2	NA	NA	NA	NA	HighSib	2011	1
QE0434-C	Laos	Attapeu	75.23	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0435-C	Laos	Attapeu	89.26	2	0.7	0	0.3	0	Asia2	0.0541333326387951	6.0166	16.772	0.900844975689693	Unrelated	2011	1.72413793103448
QE0436-C	Laos	Attapeu	116.61	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0437-C	Laos	Attapeu	33.54	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0438-C	Laos	Attapeu	68.16	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0439-C	Laos	Attapeu	137.42	2	0.76	0	0.24	0	Asia2	0.247175026848253	168.43352173913	367.726	0.905647730539802	Other	2011	1.57430730478589
QE0440-C	Laos	Attapeu	88.72	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0441-C	Laos	Attapeu	81.5	4	0.06	0.24	0.59	0.11	Asia2	0.488377565384322	NA	NA	NA	NA	2011	2.37304224015188
QE0442-C	Laos	Attapeu	55.51	3	0	0.05	0.82	0.13	Asia2	0.37891927622539	155.6613203125	711.034	0.376134328735668	Sib	2011	1.44550448106389
QE0443-C	Laos	Attapeu	80.82	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0444-C	Laos	Attapeu	93.9	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0445-C	Laos	Attapeu	87.18	4	0.07	0.13	0.54	0.26	Asia2	0.422018548621249	NA	NA	NA	NA	2011	2.6246719160105
QE0446-C	Laos	Attapeu	82.29	3	0	0.11	0.77	0.12	Asia2	0.238178545312659	107.348653846154	515.191	0.421845915063699	Other	2011	1.61446561188247
QE0447-C	Laos	Attapeu	64.78	1	0.99	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1.02030405060708
QE0448-C	Laos	Attapeu	97.65	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0449-C	Laos	Attapeu	16.5	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2011	1
QE0451-C	Laos	Attapeu	65.99	1	0.99	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1.02030405060708
QE0452-C	Laos	Attapeu	118.88	1	0.98	0.01	0.01	0.01	Asia2	NA	NA	NA	NA	NA	2012	1.04090767148954
QE0453-C	Laos	Attapeu	111.67	4	0.08	0.26	0.51	0.15	Asia2	0.630153230430656	NA	NA	NA	NA	2012	2.80426247896803
QE0454-C	Laos	Attapeu	119.43	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0455-C	Laos	Attapeu	74.98	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0456-C	Laos	Attapeu	38.15	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0457-C	Laos	Attapeu	116.65	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0458-C	Laos	Attapeu	14.57	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0459-C	Laos	Attapeu	26.1	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0460-C	Laos	Attapeu	104.31	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0461-C	Laos	Attapeu	97.32	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0463-C	Laos	Attapeu	103.14	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0464-C	Laos	Attapeu	86.56	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0465-C	Laos	Attapeu	93.02	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0466-C	Laos	Attapeu	93.37	3	0	0.42	0.5	0.08	Asia2	0.817969655849543	369.589503759398	711.191	0.808163575129931	HighSib	2012	2.31053604436229
QE0467-C	Laos	Attapeu	97.16	2	0.5	0	0.5	0	Asia2	0.53302861801995	203.842288888889	393.235	0.916512293463419	Sib	2012	2
QE0468-C	Laos	Attapeu	115.72	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0469-C	Laos	Attapeu	73.27	2	0.64	0	0.36	0	Asia2	0.719134575828054	398.84975	921.441	0.945083141645869	HighSib	2012	1.85459940652819
QE0470-C	Laos	Attapeu	23.44	2	0.72	0	0.28	0	Asia2	0.602037992989654	262.14180952381	484.232	0.895261556710644	Sib	2012	1.67560321715818
QE0471-C	Laos	Attapeu	75.03	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0472-C	Laos	Attapeu	25.7	2	0.85	0	0	0.15	Asia2	0.662052105183874	494.497956521739	1213.663	0.889403626270328	Sib	2012	1.34228187919463
QE0474-C	Laos	Attapeu	20.65	1	0.99	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1.02030405060708
QE0475-C	Laos	Attapeu	119.56	1	1	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1
QE0476-C	Laos	Attapeu	81.56	1	0.99	0	0	0	Asia2	NA	NA	NA	NA	NA	2012	1.02030405060708
QE0478-C	Laos	Attapeu	120.2	2	0.84	0	0	0.16	Asia2	0.904907795799715	587.51445	1066.737	0.963189014235187	HighSib	2011	1.36761487964989
QE0479-C	Laos	Attapeu	119.28	2	0.88	0	0.12	0	Asia2	0.0605793953736811	10.98625	27.605	0.863004697300214	Unrelated	2011	1.26774847870183
QE0481-C	Laos	Attapeu	22.73	2	0.61	0	0.39	0	Asia2	0.604759503449701	554.64815	980.037	0.942218834015294	Sib	2011	1.90766882869134
QE0483-C	Laos	Attapeu	30.62	3	0.66	0.23	0	0.11	Asia2	0.852969285312739	436.699423913043	1007.445	0.86085609720082	HighSib	2012	1.99760287654814
PD0459-Cx	Thailand	Mae Sot	117.93	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2011	1
PD0460-C	Thailand	Mae Sot	60.43	2	0.92	0	0.08	0	Asia3	0.157544270704084	13.3583333333333	20.487	0.713475115801596	Other	2011	1.17260787992495
PD0461-C	Thailand	Mae Sot	37.11	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0462-C	Thailand	Mae Sot	75.51	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0464-C	Thailand	Mae Sot	22.52	2	0.66	0	0.34	0	Asia3	0.466720443644896	174.008571428571	286.884	0.861554400192059	Sib	2011	1.81422351233672
PD0466-C	Thailand	Mae Sot	21.98	2	0.82	0	0	0.18	Asia3	0.71172869536558	249.499823529412	680.847	0.889216784421851	HighSib	2011	1.41884222474461
PD0467-C	Thailand	Mae Sot	44.13	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0469-C	Thailand	Mae Sot	68.86	2	0.64	0	0.36	0	Asia3	0.0614869843552663	21.78475	23.729	0.910588000635106	Unrelated	2011	1.85459940652819
PD0470-C	Thailand	Mae Sot	33.97	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0471-C	Thailand	Mae Sot	62.92	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0472-C	Thailand	Mae Sot	105.49	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0473-C	Thailand	Mae Sot	51.91	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2011	1
PD0474-C	Thailand	Mae Sot	53.68	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0475-C	Thailand	Mae Sot	44.26	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0476-C	Thailand	Mae Sot	32.96	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0477-C	Thailand	Mae Sot	148.04	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2011	1
PD0478-C	Thailand	Mae Sot	72.65	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0480-C	Thailand	Mae Sot	124.08	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2011	1
PD0481-C	Thailand	Mae Sot	136.98	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0482-C	Thailand	Mae Sot	158.95	3	0	0.17	0.72	0.1	Asia3	0.632550459159418	190.116767567568	470.49	0.72142704795711	Sib	2012	1.79436569172797
PD0483-C	Thailand	Mae Sot	106.05	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0484-C	Thailand	Mae Sot	115.24	3	0.33	0.46	0.21	0	Asia3	0.626805486449801	217.730981818182	566.573	0.760220164179166	Sib	2012	2.74273176083379
PD0485-C	Thailand	Mae Sot	209.91	3	0	0.28	0.61	0.11	Asia3	0.289888916023798	85.546322147651	350.728	0.605289740795309	Other	2012	2.16169476869866
PD0487-C	Thailand	Mae Sot	108.52	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0488-C	Thailand	Mae Sot	111.9	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0489-C	Thailand	Mae Sot	139.27	3	0	0.25	0.57	0.18	Asia3	0.381101310553628	255.663694117647	736.802	0.881835243952547	Sib	2011	2.38208670795617
PD0490-C	Thailand	Mae Sot	114.82	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0491-C	Thailand	Mae Sot	35.8	2	0.84	0	0.16	0	Asia3	0.115657580039476	18.5571818181818	31.323	0.806085198495439	Other	2011	1.36761487964989
PD0492-C	Thailand	Mae Sot	175.56	4	0.02	0.21	0.65	0.13	Asia3	0.432176426758755	NA	NA	NA	NA	2011	2.06654267410622
PD0493-C	Thailand	Mae Sot	99.36	2	0.9	0	0.1	0	Asia3	0.118841499458267	13.6798571428571	31.051	0.793424213562849	Other	2011	1.21951219512195
PD0494-C	Thailand	Mae Sot	182.18	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0495-C	Thailand	Mae Sot	42.57	2	0.96	0	0	0.04	Asia3	0.912826413137557	517.352142857143	1155.51	0.938498168443757	HighSib	2012	1.08318890814558
PD0496-C	Thailand	Mae Sot	126.36	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0497-C	Thailand	Mae Sot	97.03	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0503-C	Thailand	Ranong	145.02	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0504-C	Thailand	Ranong	143.95	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0505-C	Thailand	Ranong	92.86	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0506-C	Thailand	Ranong	158.96	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0507-C	Thailand	Ranong	114.37	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0508-C	Thailand	Ranong	124.22	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0509-Cx2	Thailand	Ranong	21.23	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0510-C	Thailand	Ranong	52.24	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0511-C	Thailand	Mae Sot	113.39	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0512-C	Thailand	Mae Sot	69.94	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0513-C	Thailand	Mae Sot	58.94	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0514-C	Thailand	Mae Sot	30.21	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0515-C	Thailand	Mae Sot	21.51	2	0.51	0	0	0.48	Asia3	0.679435122441705	250.104531914894	550.293	0.871842846162462	Sib	2011	2.03873598369011
PD0516-C	Thailand	Mae Sot	103.17	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0517-C	Thailand	Mae Sot	65.14	2	0.62	0	0.38	0	Asia3	0.113342530873279	125.8876	225.951	0.893510735353502	Other	2012	1.8910741301059
PD0518-C	Thailand	Mae Sot	111.86	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0519-C	Thailand	Mae Sot	60.56	4	0.29	0.53	0.13	0.05	Asia3	0.547166077379225	NA	NA	NA	NA	2012	2.60145681581686
PD0520-C	Thailand	Mae Sot	58.59	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0521-C	Thailand	Mae Sot	73.15	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0522-C	Thailand	Mae Sot	49.34	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0523-C	Thailand	Mae Sot	126.76	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0524-C	Thailand	Mae Sot	102.44	1	0.98	0.01	0.01	0.01	Asia3	NA	NA	NA	NA	NA	2012	1.04090767148954
PD0525-C	Thailand	Mae Sot	87.2	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0526-C	Thailand	Mae Sot	42.6	4	0.03	0.19	0.67	0.11	Asia3	0.608477115150146	NA	NA	NA	NA	2012	2.00803212851406
PD0527-C	Thailand	Mae Sot	64.09	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0528-C	Thailand	Mae Sot	116.69	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0529-C	Thailand	Mae Sot	97.7	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0530-C	Thailand	Mae Sot	95.14	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0531-C	Thailand	Mae Sot	58.41	3	0.01	0.26	0.65	0.08	Asia3	0.730402182675292	255.862565217391	631.582	0.740062977987966	HighSib	2012	2.01369311316955
PD0532-C	Thailand	Mae Sot	87.66	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0533-C	Thailand	Mae Sot	139.46	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0534-C	Thailand	Mae Sot	114.7	2	0.91	0	0.09	0	Asia3	0.232393789576435	31.2472380952381	76.466	0.735399039880956	Other	2012	1.19588615163836
PD0535-C	Thailand	Mae Sot	85.12	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0536-C	Thailand	Mae Sot	84.71	4	0.02	0.26	0.59	0.13	Asia3	0.552659730994942	NA	NA	NA	NA	2012	2.3094688221709
PD0537-C	Thailand	Mae Sot	104.25	2	0.91	0	0.09	0	Asia3	0.198834247059068	18.9294482758621	43.083	0.739223623273602	Other	2012	1.19588615163836
PD0538-C	Thailand	Mae Sot	67.44	3	0.29	0.55	0	0.16	Asia3	0.78493920739538	293.733447552448	632.089	0.823739070753348	HighSib	2012	2.42600679281902
PD0539-C	Thailand	Mae Sot	102.25	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0540-C	Thailand	Mae Sot	85.12	2	0.68	0	0	0.32	Asia3	0.93585201288077	765.1247	1003.944	0.960093723180351	HighSib	2012	1.77053824362606
PD0541-C	Thailand	Mae Sot	71.67	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0543-C	Thailand	Mae Sot	83.57	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0544-C	Thailand	Mae Sot	99.52	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0545-C	Thailand	Mae Sot	38.25	2	0.36	0	0.64	0	Asia3	0.882514139173014	636.738176470588	943.9	0.967229689899138	HighSib	2012	1.85459940652819
PD0546-C	Thailand	Mae Sot	29.59	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0547-C	Thailand	Mae Sot	91.44	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0548-C	Thailand	Mae Sot	90.02	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0549-C	Thailand	Mae Sot	121.33	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0550-C	Thailand	Mae Sot	62.11	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0552-C	Thailand	Mae Sot	128.86	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0553-C	Thailand	Mae Sot	67.55	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0554-C	Thailand	Mae Sot	25.14	3	0.32	0.44	0.01	0.23	Asia3	0.624466108824172	187.086068062827	506.692	0.573889690347051	Sib	2012	2.86532951289398
PD0555-C	Thailand	Mae Sot	72.14	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0556-C	Thailand	Mae Sot	49.61	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0557-C	Thailand	Mae Sot	45.52	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0558-C	Thailand	Mae Sot	28.73	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0559-C	Thailand	Mae Sot	46.77	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0561-C	Thailand	Mae Sot	69.44	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0562-C	Thailand	Mae Sot	13.29	2	0.63	0	0	0.36	Asia3	0.913355272537157	495.6125625	1046.542	0.960087003457314	HighSib	2012	1.89933523266857
PD0563-C	Thailand	Mae Sot	97.4	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0564-C	Thailand	Mae Sot	79.07	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0565-C	Thailand	Mae Sot	54.49	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0566-C	Thailand	Mae Sot	59.05	4	0.07	0.25	0.54	0.13	Asia3	0.499818588919907	NA	NA	NA	NA	2012	2.66028198989093
PD0567-C	Thailand	Mae Sot	72.62	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0569-C	Thailand	Mae Sot	78.67	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0570-C	Thailand	Mae Sot	81.6	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0571-C	Thailand	Mae Sot	98.58	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0572-C	Thailand	Mae Sot	98.9	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0573-C	Thailand	Mae Sot	85.51	1	1	0	0	0	Asia3	NA	NA	NA	NA	HighSib	2012	1
PD0574-C	Thailand	Mae Sot	194.85	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0581-C	Thailand	Ranong	49.61	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0582-C	Thailand	Ranong	54.93	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0583-C	Thailand	Ranong	32.2	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0584-C	Thailand	Ranong	98.62	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0585-C	Thailand	Ranong	111.94	1	1	0	0	0	Asia3	NA	NA	NA	NA	Collapsed manually	2012	1
PD0586-C	Thailand	Ranong	43.61	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0587-C	Thailand	Ranong	111.42	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0589-C	Thailand	Ranong	109.9	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0590-C	Thailand	Ranong	96.35	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0591-C	Thailand	Ranong	32.3	2	0.94	0	0	0.06	Asia3	0.239376677567165	17.4680909090909	43.446	0.588775566872601	Other	2012	1.12714156898106
PD0592-C	Thailand	Ranong	158.14	4	0.04	0.27	0.54	0.15	Asia3	0.437239199544783	NA	NA	NA	NA	2012	2.57334019557385
PD0626-C	Thailand	Mae Sot	12.82	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0627-C	Thailand	Mae Sot	7.44	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0629-C	Thailand	Mae Sot	32.76	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1
PD0630-C	Thailand	Mae Sot	9.88	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0632-C	Thailand	Mae Sot	69.72	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0635-C	Thailand	Mae Sot	11.19	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0636-C	Thailand	Mae Sot	22.62	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0637-C	Thailand	Mae Sot	24.12	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PD0638-C	Thailand	Mae Sot	9.17	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PD0640-C	Thailand	Mae Sot	6.78	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PD0648-C	Thailand	Ranong	11.63	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2011	1.02030405060708
PR0114-C	Bangladesh	Ramu	35.18	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PR0115-C	Bangladesh	Ramu	52.3	1	0.98	0.01	0.01	0.01	Asia3	NA	NA	NA	NA	NA	2012	1.04090767148954
PR0116-C	Bangladesh	Ramu	70.4	3	0	0.29	0.54	0.17	Asia3	0.519860421204105	290.441205607477	696.957	0.806695602922582	Sib	2012	2.47157686604053
PR0117-C	Bangladesh	Ramu	74.03	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PR0118-C	Bangladesh	Ramu	40.68	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PR0119-C	Bangladesh	Ramu	45.85	3	0	0.23	0.63	0.13	Asia3	0.398912968636256	170.173552	537.649	0.539296215304997	Sib	2012	2.14270409256482
PR0120-C	Bangladesh	Ramu	54.11	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PR0121-C	Bangladesh	Ramu	9.47	2	0.63	0	0	0.36	Asia3	0.778594048211299	492.152681818182	1272.704	0.890221957501034	HighSib	2012	1.89933523266857
PR0122-C	Bangladesh	Ramu	14.73	3	0.86	0.01	0.02	0.12	Asia3	0.477928617743985	159.041796992481	475.033	0.00473750940254236	Other	2012	1.32538104705103
PR0123-C	Bangladesh	Ramu	9.48	1	0.99	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1.02030405060708
PR0124-C	Bangladesh	Ramu	107.5	3	0	0.21	0.61	0.18	Asia3	0.369289673973363	207.384257731959	714.483	0.28803880138796	Sib	2012	2.22915737851092
PR0125-C	Bangladesh	Ramu	44.17	2	0.81	0	0.19	0	Asia3	0.632792100952979	450.261230769231	769.652	0.881055836324886	Sib	2012	1.4446691707599
PR0126-C	Bangladesh	Ramu	26.04	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PR0127-C	Bangladesh	Ramu	7.42	2	0.25	0	0.75	0	Asia3	0.305156362821176	69.5121818181818	230.027	0.48914616924787	Sib	2012	1.6
PR0128-C	Bangladesh	Ramu	41.15	1	1	0	0	0	Asia3	NA	NA	NA	NA	NA	2012	1
PR0129-C	Bangladesh	Ramu	80.95	2	0.93	0	0.07	0	Asia3	0.282542413538364	20.6093636363636	70.502	0.58202878763006	Other	2012	1.14968958381237
